3b7e962f	93cefec12b2c	-2.9594593
3b7e962f	3d27e08f9aef	-1.7928916
3b7e962f	4936a153dbdb	-0.765439
3b7e962f	5ff6b9a03413	-0.8095425
3b7e962f	26f64577015d	-1.2739824
3b7e962f	f8c277b7b8b2	-1.3629189
3b7e962f	ea7965b46290	-0.5797281
3b7e962f	168f55096bae	-0.38521272
3b7e962f	438b888ebb82	-0.39211357
3b7e962f	b5781b51bdc3	-0.39211357
3b7e962f	547f03e84f40	-0.43710917
3b7e962f	6a631328721e	-1.1594511
3b7e962f	ccba46b7356f	-0.46519247
3b7e962f	1869df14e3fe	-1.433786
3b7e962f	4cbe52f2d333	-0.52349526
3b7e962f	e460ca8b0faf	0.9153498
3b7e962f	499f1618dd87	0.89804703
3b7e962f	9da817ca9ab6	0.3310627
3b7e962f	b1d1a0c03b82	-0.28207025
3b7e962f	d8eace27560d	-0.5038681
3b7e962f	893b2603cba7	-0.44478753
3b7e962f	9f501798180e	-0.44478753
3b7e962f	35f44d78ed42	-0.5053834
3b7e962f	fa1e4860f32e	-0.94287705
3b7e962f	c6a5f6246d7e	-1.0863478
3b7e962f	6da67dd6ac4c	-1.0081581
3b7e962f	7f4be94b2e6c	-1.0081581
3b7e962f	9406a6e04bf6	-1.0081581
3b7e962f	1773df437b4e	-1.015884
3b7e962f	7d051c92eade	-1.1642841
3b7e962f	449bbcad60da	-1.17201
3b7e962f	3ee13a573717	-1.2447855
3b7e962f	2b156a3078f3	-1.2447855
3b7e962f	dfa81b1e3b4b	-1.1642841
3b7e962f	699573d89e0d	-1.1642841
3b7e962f	24fc76fb7f10	-1.4930258
3b7e962f	611e23ce2a62	-1.4930258
3b7e962f	b416c5516ea6	-1.5735271
3b7e962f	899510d6a08d	-1.5305654
3b7e962f	73196ec6b9d7	0.716266
46ff29c0	93cefec12b2c	-3.1324823
46ff29c0	33b822a9f3d4	-2.0476098
46ff29c0	88f78e7c8913	-1.6105307
46ff29c0	043f8697fecc	-1.7887918
46ff29c0	d647b318cc53	-1.088172
46ff29c0	e52f22ea5a35	-1.2508876
46ff29c0	472ae5b7baa4	-0.799088
46ff29c0	4b68d8f6fbea	-0.4875448
46ff29c0	2353a70b9df3	-0.60149294
46ff29c0	997fe53f0152	-0.6702006
46ff29c0	4e64e733c89c	-0.28171203
46ff29c0	487065b9321a	-0.98661816
46ff29c0	c8985c3aea43	0.48587993
46ff29c0	2bf3149d88d3	-0.4838048
46ff29c0	87ffaea8cf67	-0.6899578
46ff29c0	9357025281e7	-0.07998426
46ff29c0	eb03031bc417	1.1019111
46ff29c0	134f8da6a437	-0.025505213
46ff29c0	e64bb0e9b32d	-0.31538376
46ff29c0	5f240f4817b0	-0.092081554
46ff29c0	dd67bc136de6	-0.024517922
46ff29c0	607809485806	0.31905445
46ff29c0	90fc89ab7055	1.3816135
46ff29c0	1578dd3322ca	0.72617865
46ff29c0	78afe3f2a519	1.2056197
46ff29c0	c64f5193c024	0.68666565
46ff29c0	675a06d0b34d	0.68666565
46ff29c0	87584cc23957	1.1442698
46ff29c0	da49182c2185	2.7007349
46ff29c0	7c698a1c6c64	1.1771936
46ff29c0	c33d661f2ca7	1.8046874
46ff29c0	72c5e3ee4163	0.16958025
46ff29c0	1aaa1daf1ec0	1.1125581
46ff29c0	21f63301d52a	1.1125581
46ff29c0	b6dde868345e	1.2640076
46ff29c0	ee70d5ad6c19	0.36674726
46ff29c0	ac4d2ca915a0	1.4159352
46ff29c0	fb0d682f0400	1.461327
46ff29c0	1bc72ea94196	0.18214719
46ff29c0	4726a2b27d86	0.95914865
6a8768b8	93cefec12b2c	-3.39553
6a8768b8	d4bc886c15f2	0.5567839
6a8768b8	dfc2f7ddb42c	0.64082015
6a8768b8	4882b47dccd5	0.44471136
6a8768b8	8622074ceea1	0.62293434
6a8768b8	668164f80867	0.6784332
6a8768b8	47f668c36983	0.5003769
6a8768b8	a300e64ff509	1.8415395
6a8768b8	4fa662a67c16	-1.0317653
6a8768b8	ba1f2dfbdf0a	1.1591663
6a8768b8	3b5643ae91eb	0.77577984
6a8768b8	f78651e9214a	0.7797199
6a8768b8	4e92480b0354	1.558418
6a8768b8	cfd84b6bada6	1.1589203
6a8768b8	45a7feaf65dc	0.9960199
6a8768b8	a3c124b0a77f	0.9372688
6a8768b8	1e5d6cf074cd	-1.7366955
6a8768b8	c5a655b8d09a	-1.157786
6a8768b8	15373f05eead	-1.2441254
6a8768b8	eeaa2581a5e8	-2.1932778
6a8768b8	6412369b8dee	-1.4785597
6a8768b8	3ffdc8ac53ae	-1.0310786
6a8768b8	5ede2b3e7323	-0.25535265
6a8768b8	281008a8839c	-0.4806561
6a8768b8	992a9c264d42	-0.8627773
6a8768b8	7c722f9b752a	0.30069077
6a8768b8	c9672f8d038e	1.3030633
6a8768b8	b46a58baac10	-0.72969675
6a8768b8	e5927d1f441a	-0.7090934
6a8768b8	efcc45969b8c	-0.5082567
6a8768b8	0879ebb9a452	-0.6138603
6a8768b8	148ba8af80b7	0.034722086
6a8768b8	672b27385b59	-0.21259233
6a8768b8	ff9a83ee89a3	-0.8733397
6a8768b8	15199208b624	-1.5156299
6a8768b8	490f33f39ba3	-0.8968366
6a8768b8	8a4252fcd11d	-0.2583014
6a8768b8	554bc9cad4a4	0.12125508
6a8768b8	efdd85e6c588	-0.06822068
6a8768b8	8fd0b4992cb2	-0.16024145
9c178f92	93cefec12b2c	-3.39553
9c178f92	317edf47e400	-0.23693979
9c178f92	8dc24a7f579c	-0.32249814
9c178f92	2b93abb3963b	-0.18045002
9c178f92	70a5e70e5031	-0.019388685
9c178f92	323350ca182f	-0.76628596
9c178f92	da7598830cd6	-0.91436684
9c178f92	1ddc4b10b2e3	0.15437838
9c178f92	f866d746e783	0.45218337
9c178f92	56416e02ad72	0.12266702
9c178f92	f7ebf2b9e4c6	0.2280773
9c178f92	2ec20058222d	0.5664598
9c178f92	49113645ac63	0.8558227
9c178f92	e90ac1c87b84	1.0477755
9c178f92	6a5d7974273f	0.3535199
9c178f92	34e2d8563c31	0.2899687
9c178f92	41d17b8ee638	0.5765105
9c178f92	f1feab9eedac	0.6759999
9c178f92	4891e78bc92e	0.55745006
9c178f92	502434a860ad	-1.0409739
9c178f92	0f4d90b34394	0.3649492
9c178f92	b483426f4162	1.1507634
9c178f92	59f7eadc6586	0.3811054
9c178f92	cc8adb30443b	0.3767686
9c178f92	f5df707dc416	-0.77721566
