3b7e962f	93cefec12b2c	-2.6852584
3b7e962f	3d27e08f9aef	-1.6458243
3b7e962f	4936a153dbdb	-1.0586072
3b7e962f	5ff6b9a03413	-1.078348
3b7e962f	26f64577015d	-1.3613085
3b7e962f	f8c277b7b8b2	-1.5704838
3b7e962f	ea7965b46290	-1.2151669
3b7e962f	168f55096bae	-0.6213072
3b7e962f	438b888ebb82	-0.45080337
3b7e962f	b5781b51bdc3	-0.45080337
3b7e962f	547f03e84f40	-0.32129633
3b7e962f	6a631328721e	-1.0283921
3b7e962f	ccba46b7356f	-0.33739907
3b7e962f	1869df14e3fe	-1.1058118
3b7e962f	4cbe52f2d333	-0.21699442
3b7e962f	e460ca8b0faf	1.1242635
3b7e962f	499f1618dd87	1.0417395
3b7e962f	9da817ca9ab6	0.37629864
3b7e962f	b1d1a0c03b82	-0.12894228
3b7e962f	d8eace27560d	-0.9299542
3b7e962f	893b2603cba7	-0.72317684
3b7e962f	9f501798180e	-0.7535759
3b7e962f	35f44d78ed42	-0.72317684
3b7e962f	fa1e4860f32e	-0.9027024
3b7e962f	c6a5f6246d7e	-1.0780478
3b7e962f	6da67dd6ac4c	-1.1604819
3b7e962f	7f4be94b2e6c	-1.2234104
3b7e962f	9406a6e04bf6	-1.1925305
3b7e962f	1773df437b4e	-1.2042075
3b7e962f	7d051c92eade	-1.4122987
3b7e962f	449bbcad60da	-1.149978
3b7e962f	3ee13a573717	-1.4043415
3b7e962f	2b156a3078f3	-1.4043415
3b7e962f	dfa81b1e3b4b	-1.1947134
3b7e962f	699573d89e0d	-1.4122987
3b7e962f	24fc76fb7f10	-1.4122987
3b7e962f	611e23ce2a62	-1.4122987
3b7e962f	b416c5516ea6	-1.4043415
3b7e962f	899510d6a08d	-1.4122987
3b7e962f	73196ec6b9d7	0.6985972
46ff29c0	93cefec12b2c	-3.2062418
46ff29c0	33b822a9f3d4	-2.1783435
46ff29c0	88f78e7c8913	-1.6732213
46ff29c0	043f8697fecc	-1.4995816
46ff29c0	d647b318cc53	-1.2686657
46ff29c0	e52f22ea5a35	-1.5191292
46ff29c0	472ae5b7baa4	-0.8393297
46ff29c0	4b68d8f6fbea	-0.5606555
46ff29c0	2353a70b9df3	-0.6496242
46ff29c0	997fe53f0152	-0.4566669
46ff29c0	4e64e733c89c	-0.15274829
46ff29c0	487065b9321a	-0.9113984
46ff29c0	c8985c3aea43	0.54240525
46ff29c0	2bf3149d88d3	-0.49401194
46ff29c0	87ffaea8cf67	-0.58312297
46ff29c0	9357025281e7	-0.12778828
46ff29c0	eb03031bc417	1.0419797
46ff29c0	134f8da6a437	-0.108443834
46ff29c0	e64bb0e9b32d	-0.62103623
46ff29c0	5f240f4817b0	-0.34402922
46ff29c0	dd67bc136de6	-0.010794358
46ff29c0	607809485806	-0.10620808
46ff29c0	90fc89ab7055	1.3521566
46ff29c0	1578dd3322ca	0.6645545
46ff29c0	78afe3f2a519	1.2910395
46ff29c0	c64f5193c024	0.9341353
46ff29c0	675a06d0b34d	0.89048755
46ff29c0	87584cc23957	1.1613901
46ff29c0	da49182c2185	2.3119411
46ff29c0	7c698a1c6c64	1.1873547
46ff29c0	c33d661f2ca7	1.5053964
46ff29c0	72c5e3ee4163	0.069143094
46ff29c0	1aaa1daf1ec0	1.2302985
46ff29c0	21f63301d52a	1.2302985
46ff29c0	b6dde868345e	1.3327596
46ff29c0	ee70d5ad6c19	0.47852048
46ff29c0	ac4d2ca915a0	1.4398996
46ff29c0	fb0d682f0400	1.8288423
46ff29c0	1bc72ea94196	0.59295887
46ff29c0	4726a2b27d86	1.1300478
6a8768b8	93cefec12b2c	-3.275148
6a8768b8	d4bc886c15f2	-0.055695042
6a8768b8	dfc2f7ddb42c	0.57712257
6a8768b8	4882b47dccd5	0.27845904
6a8768b8	8622074ceea1	0.57569945
6a8768b8	668164f80867	0.46493956
6a8768b8	47f668c36983	0.63612884
6a8768b8	a300e64ff509	1.99951
6a8768b8	4fa662a67c16	-0.6085617
6a8768b8	ba1f2dfbdf0a	1.2055486
6a8768b8	3b5643ae91eb	0.40987945
6a8768b8	f78651e9214a	0.7736459
6a8768b8	4e92480b0354	1.5710204
6a8768b8	cfd84b6bada6	0.8211488
6a8768b8	45a7feaf65dc	0.85380244
6a8768b8	a3c124b0a77f	0.9381778
6a8768b8	1e5d6cf074cd	-1.3298703
6a8768b8	c5a655b8d09a	-1.2762382
6a8768b8	15373f05eead	-1.3263267
6a8768b8	eeaa2581a5e8	-1.8729647
6a8768b8	6412369b8dee	-1.342424
6a8768b8	3ffdc8ac53ae	-1.23506
6a8768b8	5ede2b3e7323	-0.23967865
6a8768b8	281008a8839c	-0.5427041
6a8768b8	992a9c264d42	-0.9456855
6a8768b8	7c722f9b752a	0.07906637
6a8768b8	c9672f8d038e	1.2160634
6a8768b8	b46a58baac10	-1.0265822
6a8768b8	e5927d1f441a	-0.8076411
6a8768b8	efcc45969b8c	-0.52198124
6a8768b8	0879ebb9a452	-0.616417
6a8768b8	148ba8af80b7	-0.49595305
6a8768b8	672b27385b59	-0.24614696
6a8768b8	ff9a83ee89a3	-0.6169688
6a8768b8	15199208b624	-0.8557786
6a8768b8	490f33f39ba3	-0.9994954
6a8768b8	8a4252fcd11d	-0.08253652
6a8768b8	554bc9cad4a4	-0.027865862
6a8768b8	efdd85e6c588	-0.40404665
6a8768b8	8fd0b4992cb2	-0.5151403
9c178f92	93cefec12b2c	-3.275148
9c178f92	317edf47e400	-0.057768825
9c178f92	8dc24a7f579c	-0.18960173
9c178f92	2b93abb3963b	-0.7137771
9c178f92	70a5e70e5031	-0.13264601
9c178f92	323350ca182f	-0.9278218
9c178f92	da7598830cd6	-0.8254119
9c178f92	1ddc4b10b2e3	0.081925504
9c178f92	f866d746e783	0.5935899
9c178f92	56416e02ad72	0.22194815
9c178f92	f7ebf2b9e4c6	0.0856978
9c178f92	2ec20058222d	0.6249255
9c178f92	49113645ac63	0.86178327
9c178f92	e90ac1c87b84	1.0777799
9c178f92	6a5d7974273f	0.40131113
9c178f92	34e2d8563c31	0.5030887
9c178f92	41d17b8ee638	0.58006257
9c178f92	f1feab9eedac	0.7137928
9c178f92	4891e78bc92e	0.7029496
9c178f92	502434a860ad	-1.0290453
9c178f92	0f4d90b34394	0.3400612
9c178f92	b483426f4162	1.289607
9c178f92	59f7eadc6586	0.29250234
9c178f92	cc8adb30443b	0.28477192
9c178f92	f5df707dc416	-0.8445438
9c178f92	51118f8fe4d7	-0.5807523
9c178f92	0387283b1b6b	1.3569468
9c178f92	cf7b11123dc4	0.6582194
9c178f92	22883bbe59c6	1.7780299
9c178f92	a004adfc6d45	-1.3765074
9c178f92	edf92fe7a5c7	1.8176076
9c178f92	956dbf0e2be1	0.8074048
9c178f92	cd71d9e927f3	-1.2813902
9c178f92	d8374a3ee225	-0.78995717
9c178f92	f144401c5d01	-0.714571
9c178f92	df8743239113	-1.0571527
9c178f92	ead4d0ca60c9	-0.83183473
9c178f92	6068445d90e8	0.12228001
9c178f92	d16e618d0b36	-0.38193047
9c178f92	3b7348b5fa98	-0.17072423
5e91ba87	027b6ead77ce	-1.2477697
5e91ba87	fe83a7970014	-0.9543849
5e91ba87	a132016afdde	-0.24596396
5e91ba87	06e31345a49d	0.1879699
5e91ba87	957041a452c9	0.053660665
5e91ba87	426698f540f4	0.19393113
5e91ba87	701bea7e629e	0.25115484
5e91ba87	e4c0770bb890	-0.027725346
5e91ba87	61ca7ca18e27	0.0027124435
5e91ba87	27a9ea4029ea	0.22204877
5e91ba87	f432ebbc73e1	0.086523324
5e91ba87	a2c7ae25a340	0.19730331
5e91ba87	cc3ee747df7c	0.12692907
5e91ba87	c8a04418d5ea	0.100680284
5e91ba87	437b86e949c1	0.13331638
5e91ba87	ab8eadfc1c31	0.3240069
5e91ba87	68f01cfb9375	0.09078184
5e91ba87	dfb1e249e9c6	1.5647385
5e91ba87	d657652fd724	-0.16233537
5e91ba87	7786a02a986c	-0.064748235
5e91ba87	ef159b76e5f7	0.46960437
5e91ba87	fb1a6d2b0767	1.7677337
5e91ba87	e230d95c1e49	0.29586434
5e91ba87	177aef68b677	1.1413784
5e91ba87	b018bfd6d732	0.15323156
5e91ba87	d44984082e96	1.2720668
5e91ba87	8246dda97d5f	0.57462597
5e91ba87	f7bcf9ad204a	0.46234304
5e91ba87	8d002be7271e	0.34682113
5e91ba87	40d29122e304	0.3082485
5e91ba87	fd3774b7aeb5	1.7422115
5e91ba87	0780d63d7107	2.024111
5e91ba87	86af8f696b5c	0.99033785
5e91ba87	94dc33bdf25b	1.314898
5e91ba87	6b804d508e7f	-1.129696
5e91ba87	58fed8597b56	0.4978225
5e91ba87	9755ba161404	1.1954503
5e91ba87	c2e638398d73	1.1746149
5e91ba87	da7e205eacb0	0.9709765
5e91ba87	728564e120d9	0.74174184
c1dc7a72	93cefec12b2c	-3.3954623
c1dc7a72	9900ae49409c	-0.9957261
c1dc7a72	66049673d9f5	-2.0094812
c1dc7a72	5531ca88bbc7	0.2919019
c1dc7a72	4d19adfe305f	0.5690737
c1dc7a72	a37d038bd828	1.5138934
c1dc7a72	2f20819d5220	0.6459644
c1dc7a72	e0c510c27f02	0.9839829
c1dc7a72	03331a0c333d	1.4472358
c1dc7a72	87c245628c92	1.9219633
c1dc7a72	b43f60c96d63	0.9971032
c1dc7a72	29b8ea0477f5	1.45742
c1dc7a72	5966bebbc373	1.8517166
c1dc7a72	349bd89ea6f0	1.8149294
c1dc7a72	3dc6e46b3082	1.8033392
c1dc7a72	e116185558ed	0.9943185
c1dc7a72	02a10a45c19f	1.3369709
c1dc7a72	e7092df21fc1	1.2754443
c1dc7a72	0ff58e6333b9	1.3005707
c1dc7a72	320ed557a055	1.319488
c1dc7a72	2a578a224f28	1.3341353
c1dc7a72	29f75b553068	1.076783
c1dc7a72	17f4e401428e	1.2819726
c1dc7a72	c9073e958b29	1.2997154
c1dc7a72	5f4d4d934794	1.4933873
c1dc7a72	d20f3eb44963	1.0799996
c1dc7a72	ac0cfced5e5c	1.3640766
c1dc7a72	67fc2154a907	0.9258816
c1dc7a72	e535266b6183	0.82111776
c1dc7a72	26d5233cbdcc	1.9737508
c1dc7a72	63adfa1ade08	1.2494857
c1dc7a72	920486287879	2.1037037
c1dc7a72	d729e4018b50	0.76849043
c1dc7a72	95c5c16636ab	1.3920188
c1dc7a72	b610da91ffde	1.5506976
c1dc7a72	fa5769a7ad19	1.3994725
c1dc7a72	a8a69c932423	1.3087708
c1dc7a72	474003cc1fcc	1.1798706
c1dc7a72	eb5860e4f65e	0.7246014
c1dc7a72	899387c4245f	1.3573843
bc7e551e	93cefec12b2c	-2.880891
bc7e551e	7fe28bef154c	-0.75382197
bc7e551e	567102f512da	-0.75382197
bc7e551e	433076a625b3	-0.4829649
bc7e551e	b3e51ab6104f	-0.44129226
bc7e551e	e256aebf63dd	-0.41208223
bc7e551e	baa97f5e35d6	-0.58761185
bc7e551e	5653a9a814f4	-0.020969965
bc7e551e	e61d692f7c06	-0.33911458
bc7e551e	00df4a049d8b	-0.9150976
